H,IMDB,20140630,R,20140630194518
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,39785,,AUD,,,,,,,.0415649956,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,40150,,AUD,,,,,,,.0415611497,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,40515,,AUD,,,,,,,.0415573731,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,40880,,AUD,,,,,,,.0415536639,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,41245,,AUD,,,,,,,.0415500204,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,41610,,AUD,,,,,,,.0415464408,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,41975,,AUD,,,,,,,.0415429234,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,42340,,AUD,,,,,,,.0415394667,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,42705,,AUD,,,,,,,.0415360691,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,43070,,AUD,,,,,,,.0415327291,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,43435,,AUD,,,,,,,.0415294451,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_AUD_SWAP,Australian Dollar swap zero,,43800,,AUD,,,,,,,.0415262159,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,1,,BGN,,,,,,,.0055131676,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,30,,BGN,,,,,,,.0055131676,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,90,,BGN,,,,,,,.0055131676,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,180,,BGN,,,,,,,.0069690056,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,365,,BGN,,,,,,,.0100004888,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,730,,BGN,,,,,,,.0099072028,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,1095,,BGN,,,,,,,.0160771680,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,1460,,BGN,,,,,,,.0185950958,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,1825,,BGN,,,,,,,.0218950036,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,2190,,BGN,,,,,,,.0250880490,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,2555,,BGN,,,,,,,.0283499518,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,2920,,BGN,,,,,,,.0312380031,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,3285,,BGN,,,,,,,.0331996375,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,3650,,BGN,,,,,,,.0350636505,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,4015,,BGN,,,,,,,.0366103829,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,4380,,BGN,,,,,,,.0378212809,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,4745,,BGN,,,,,,,.0387793816,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,5110,,BGN,,,,,,,.0395437001,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,5475,,BGN,,,,,,,.0401572380,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,5840,,BGN,,,,,,,.0406519902,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,6205,,BGN,,,,,,,.0410521874,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,6570,,BGN,,,,,,,.0413764602,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,6935,,BGN,,,,,,,.0416393203,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,7300,,BGN,,,,,,,.0418521987,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,7665,,BGN,,,,,,,.0420241876,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,8030,,BGN,,,,,,,.0421625807,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,8395,,BGN,,,,,,,.0422732720,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,8760,,BGN,,,,,,,.0423610557,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,9125,,BGN,,,,,,,.0424298532,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,9490,,BGN,,,,,,,.0424828884,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,9855,,BGN,,,,,,,.0425228234,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,10220,,BGN,,,,,,,.0425518644,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,10585,,BGN,,,,,,,.0425718463,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,10950,,BGN,,,,,,,.0425842994,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,11315,,BGN,,,,,,,.0425905034,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,11680,,BGN,,,,,,,.0425915304,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,12045,,BGN,,,,,,,.0425882806,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,12410,,BGN,,,,,,,.0425815105,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,12775,,BGN,,,,,,,.0425718572,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,13140,,BGN,,,,,,,.0425598570,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,13505,,BGN,,,,,,,.0425459620,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,13870,,BGN,,,,,,,.0425305536,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,14235,,BGN,,,,,,,.0425139530,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,14600,,BGN,,,,,,,.0424964309,,
B,30/06/2014,Curve,Interest,Swap Zero Curve,IR_BGN_GOV,Bulgarian Lev gov zero,,14965,,BGN,,,,,,,.0424782154,,
